"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
674.6,14.96,0.191,0.775,+-0.05,+-0.14,,
674.6,23.51,0.336,0.842,+-0.05,+-0.14,,
674.6,31.85,0.45,0.873,+-0.05,+-0.14,,
674.6,40.61,0.569,0.884,+-0.05,+-0.14,,
674.6,49.5,0.693,0.882,+-0.05,+-0.14,,
674.6,55.16,0.781,0.858,+-0.05,+-0.14,,
